future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,EURUSD=X_Close,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,target_1,target_5,target_10,target_20,minmax_^GSPC_Volume,minmax_TSLA_Volume,minmax_daily_variation,minmax_high_close_pressure,minmax_low_open_pressure,minmax_low_norm,minmax_close_norm,minmax_high_norm,minmax_open_norm
0.3704599469900131,0.9818545818328858,0.8310430824756623,0.3053674735128879,-0.020505596,0.6763977305963635,0.33651,-0.0169069538797356,0.2568045401312805,0.1269281409552693,-0.0167000924070015,0.6647307449399313,0.3307815203684568,0.041543696803546,0.5627989386126578,0.2907142254918814,-0.0204991009032666,0.2200408177819068,0.0850367440337687,2023-07-24,4554.64013671875,1.112532615661621,255.8500061035156,269.8500061035156,254.1199951171875,269.0599975585937,0.1222752424022714,0.3262707243004621,0.2983522869693617,0.0948594869708029,0.5257541480438729,0.7005286083682724,0.3307504538449625,276.2551305954141,-0.0384533252947769,0.0341758851013969,-0.0762560328872314,-0.002042022022878,0.1099300004716603,0.0040260384968746,0.0070174548838917,0.032378464484676,0.0508515766309027,-0.0141485266381957,-0.0060765715226871,-0.0676902435022261,-0.1513053015535019,0.2599485372536596,0.386403418897156,0.3846020505411303,0.0232386397639083,0.9515153840948634,0.3802324334642835,0.4025107943791621,0.3025604322885464,0.2906047161781424
0.3090846464037895,0.9814179605907865,0.8590758509106107,0.3156985077593062,0.2424375,0.6877075132603446,0.5052777777777778,0.1187092318039029,0.2085015553465009,0.1475921706913246,0.2367244581426438,0.6756294622255182,0.4955673444602224,0.2278321245062709,0.6076701827515592,0.4742226813693841,0.1216048526527249,0.2270083530884612,0.1836484389940897,2023-07-25,4567.4599609375,1.1063170433044434,272.3800048828125,272.8999938964844,265.0,265.2799987792969,0.1582676526139095,0.4693070882761281,0.4365749962090714,0.1774205482450919,0.5035015633030845,0.7142363779331723,0.2470666447767123,275.3231829453878,-0.0608893073424006,-0.0141485266381957,-0.1005464659890638,-0.0168580429216609,0.058485275252746,0.0028107195758391,0.0027361075183023,0.0284696000622606,0.0422715626825596,-0.0035118615751388,-0.015997268693324,-0.0605256822813347,-0.1289322849655256,0.2546547425290747,0.3007174171539398,0.1490122670838735,0.216822042790675,0.8044083277459885,0.4773005269704611,0.3833117032068607,0.3318855231622397,0.4236473838787156
0.2698683051599396,0.973511987262302,0.8615619805124071,0.2897506588035159,0.01375311,0.5063841967946954,0.5864555555555556,-0.0244176492453689,0.1444389255397772,0.1156541611444205,0.0125888693309724,0.4923040169371417,0.5682030897332563,-0.0035849542177296,0.4468556483848675,0.4970584553831153,0.0138887455552573,0.1440490850369824,0.1475167662266228,2023-07-26,4566.75,1.1050456762313845,263.25,268.0400085449219,261.75,264.3500061035156,0.0785584791462762,0.3576986586671234,0.3134430498500844,0.1018181989396208,0.497917787797946,0.7122918843346164,0.2264779266159549,274.6524444030768,-0.044080429828388,-0.0035118615751388,-0.0969423668130993,-0.028491259239697,0.0311595385805674,-0.000155450978676,0.0002255217123927,0.0209302438481948,0.0424702510922738,-0.033229989651935,-0.0395067592317515,-0.0875514536146511,-0.1098047539000317,0.2761564003163218,0.2397441743677955,0.1119456750028452,0.1082495110022499,0.9592120590523252,0.4557092749456615,0.3814106321268531,0.300745777436624,0.3587281066258583
0.3189954747046743,0.9745103120803832,0.8225215673446655,0.3265070361750466,0.3251848,0.5047465711832047,0.2065,0.1294727817737369,0.192151062382864,0.0611458447819309,0.3202447506773664,0.4929229569066304,0.2095421391648905,0.2937257523371488,0.3999686365671256,0.2599273177513054,0.1131568831174299,0.1725010511385735,0.0506442222195012,2023-07-27,4537.41015625,1.1078368425369265,268.3099975585937,269.1300048828125,255.3000030517578,255.7100067138672,0.1275898963128439,0.3409032822496291,0.3178739022185265,0.1121007188251682,0.4481890707788672,0.6353147853455442,0.0352006004873892,273.656031051723,-0.0682140671993907,-0.033229989651935,-0.0277296924014329,-0.0832172986671739,-0.0069757039854998,-0.0064453930551966,0.0005599560534541,0.0060503678033718,0.0315612899225872,0.0411050705897499,0.0140188324324439,-0.0413990274403559,-0.1057908384583896,0.3442236211103668,0.2680321138516419,0.3125238482674387,0.3882634297363346,0.6496216813022109,0.4099435352555125,0.3297570260649831,0.316110445817751,0.4050184357840003
0.3826629050076007,0.9854643091559412,0.9168280825018884,0.3064865376800298,0.1125726946799999,0.7444642445072532,0.46967,0.0647013799711146,0.2816302819698942,0.1831952306617237,0.1126325911649733,0.7345562343238874,0.4650359759357571,0.1169316926330677,0.6911518444442446,0.4537377845846116,0.0152644753326637,0.2299557990396971,0.1202130233866348,2023-07-28,4582.22998046875,1.0978755950927734,259.8599853515625,267.25,258.2300109863281,266.44000244140625,0.1765089642009108,0.4374082671415393,0.4206071072206413,0.1218110992529985,0.513211137201569,0.6903640968888332,0.272747479783884,273.22662623250443,-0.0117576613715649,0.0411050705897499,0.0243905778258772,-0.0545569995941157,0.0176828730587814,0.0098293758104333,0.0100652898492743,0.0169046758107125,0.0291963154711343,0.0037087357528324,-0.0483661503437256,-0.0935290360103939,-0.1104025044198522,0.2750342802833353,0.2959867065335973,0.190412884548222,0.0234663380469253,0.9550555210909162,0.4376992577862166,0.4047310102287722,0.3052337555375257,0.3431321075415108
0.2326602591201663,0.9718965590000151,0.8210315778851509,0.2564076725393533,-0.015114438,0.6369914123788476,0.175525,-3.578574464365922e-05,0.1123244885822618,0.0623872004773467,-0.0137708973960391,0.6190126528180873,0.1750484447047114,-0.002442632157877,0.5288862023605991,0.1754148217350244,-0.0025754200201229,0.1466853574128568,0.0533372158877551,2023-07-31,4588.9599609375,1.1024264097213743,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,0.0582253011049882,0.2600967333755865,0.2339527973125822,0.065815717760163,0.5188445544575245,0.6977421149377508,0.2946644587539886,273.13238691138594,-0.0087476029296602,0.0037087357528324,-0.0060765715226871,-0.0823326044099186,-0.0452887430190163,0.001467635436569,0.0075068867889687,0.0145243416728604,0.0294939578150312,-0.0240692238088326,-0.061613671979539,-0.1092194223635605,-0.1131476616872708,0.3382248738219554,0.19907153535785,0.0823560444628724,0.0472024744931819,0.9003564371145464,0.4847086819203503,0.412020538847982,0.3195809957167907,0.402577502148923
0.3459523213761193,0.972981299672808,0.8625626010554177,0.3284093971763338,-0.34058017,0.5875206063168922,0.0117142857142857,-0.1475247655135847,0.2020533587101877,-0.0215280005093131,-0.328668599498356,0.5735139829942335,0.0180068393822227,-0.2664874516322825,0.4951373262713029,0.0576681315264531,-0.1280883633766334,0.2082699027906906,-0.0215761561828,2023-08-01,4576.72998046875,1.0997591018676758,266.260009765625,266.4700012207031,260.25,261.07000732421875,0.0110001975624299,0.0876174076260334,0.0954393353884911,0.0195351277437524,0.4803828383210951,0.6666546056800127,0.1538634080361806,272.6009177446469,-0.0401484734814926,-0.0240692238088326,-0.015997268693324,-0.1165437346823878,-0.069357966827849,-0.0026686453076827,0.0020275219054468,0.0047636294237491,0.0268253125073485,-0.0270213521135662,-0.0445284135880106,-0.1139218048238923,-0.0150123982887073,0.2824538153290302,0.1939623823184775,0.1080790644984599,0.1569708460275024,0.8371290403800039,0.4595109970896063,0.3725978066708961,0.3039775114648186,0.3971732462647439
0.2482003673911094,0.9825919032096864,0.8432222723960876,0.2813400745391846,0.2514356,0.7429794535040856,0.68354,0.0954375992546589,0.1834160174190246,0.1803660669744014,0.2485606323354592,0.7317028338579613,0.672983611921072,0.241346356362815,0.6266193499339324,0.6306230702126026,0.0802386570073858,0.2041787177621428,0.2001501322287321,2023-08-02,4513.39013671875,1.100788116455078,255.57000732421875,259.5199890136719,250.4900054931641,254.1100006103516,0.1530732278826949,0.5510823593714975,0.4995295921697833,0.1615225023327535,0.4417868303610253,0.5339643183315753,0.0741802231722833,271.2840581953548,-0.0856063109342649,-0.0270213521135662,-0.0395067592317515,-0.1364491260448508,-0.1058405439740663,-0.0139362006383354,-0.0117532277542125,-0.0115277060418197,0.0148593699666257,0.0202956020122604,-0.0480446943828996,-0.1190036998599808,0.0109196338190304,0.3100642558820613,0.2610174004144467,0.1949230666554054,0.1638733940436512,0.8566260158530169,0.3881453082168078,0.3339385968837305,0.2614220185081477,0.324171305934416
0.3555199967490302,0.9343294435077244,0.7967837320433723,0.2942282474703259,-0.5813424,0.7869585273373458,0.2184,-0.2131338030812121,0.2854917640666888,0.0889603223045667,-0.5308235608882956,0.75050517341178,0.2485510097212261,-0.4211289082599836,0.6294883696436371,0.2107381536920865,-0.194243977213417,0.2303495933597517,0.0578747639573282,2023-08-03,4501.89013671875,1.0944151878356934,252.0399932861328,260.489990234375,252.0,259.32000732421875,0.0537727610966811,0.1560775407482368,0.1396992050252466,0.0313267933678876,0.475742541401114,0.5139622454846113,0.1809426491569984,269.75025432010483,-0.0783993076117159,0.0202956020122604,0.0140188324324439,-0.013710859968989,-0.0642926583091432,-0.0025512254502917,-0.0078590601493075,-0.0072991040958534,0.0202622056922283,-0.0212799121864195,-0.0554178598727999,-0.1679870511947649,-0.0047932862031867,0.2953618232515846,0.2459237169755777,0.1829713822837605,0.0353281408223104,0.9992890838499188,0.412845405431399,0.3792841760049148,0.2798423241313663,0.3078928874902016
0.355958587356976,0.9652071825095586,0.7990019159657615,0.3327214095918904,-0.1355470996,0.6079841008476381,0.2497047619047618,-0.0649288514395058,0.2161105907459486,0.0903499317065874,-0.128460615783696,0.5887012980921535,0.2427186143802177,-0.0784033376629161,0.4966157883434596,0.2512665535096611,-0.0390568316504029,0.1963943051591121,0.0750146353352601,2023-08-04,4478.02978515625,1.095158338546753,260.9700012207031,264.7699890136719,253.1100006103516,253.8600006103516,0.0805105570043434,0.2343197655628917,0.2231596680634014,0.0774507029479897,0.4451800982331697,0.4742660836699549,0.0690572726729801,267.4396318307816,-0.1257662499427229,-0.0212799121864195,-0.0483661503437256,-0.0239755725178483,-0.0779132562686086,-0.0053141693739391,-0.02300260533368,-0.0129373154844056,0.0178172491140227,-0.0095387858829809,-0.0451628856666683,-0.1638684061179924,-0.0354839327461844,0.2946592890498981,0.2519611181981379,0.2627228222316896,0.3243944678781688,0.7825304967217561,0.4406735949841769,0.3569978399703881,0.32947788692674,0.3952142079808418
0.4103301045569507,0.9662517363374884,0.7930165691809221,0.3200973367149179,-0.07283103,0.6626014296304096,0.2775818181818181,-0.0271302638688346,0.2649819739558505,0.1136179847285151,-0.0683780391774217,0.6478996121458835,0.271123470114036,-0.0150774118018076,0.5296403311033911,0.2842636425256729,-0.0310790687949704,0.2025206388018951,0.0585328045747497,2023-08-07,4518.43994140625,1.1002674102783203,251.4499969482422,253.6499938964844,242.759994506836,251.4499969482422,0.1171565649385103,0.283548347694166,0.2662755206090855,0.0766581248605581,0.4319884982454185,0.5391812030221105,0.1537236915517394,264.5154987111875,-0.142803572348165,-0.0095387858829809,-0.061613671979539,-0.0676902435022261,-0.0697322655251042,0.0089836189648568,-0.0154866218053921,-0.0079797350164234,0.0243987294682526,-0.0069839654173042,-0.0476057503840214,-0.0836150580512757,-0.0259451468632034,0.2161362795433165,0.2947308837875123,0.2527805697710368,0.0672748373598879,0.7503987248308792,0.3754032341081177,0.3595417827631142,0.2660852940156739,0.3421367223906635
0.3240162767469883,0.963666511906518,0.7829326921039157,0.344991448852751,-0.32058,0.3223340354031986,0.1979111111111111,-0.1035013132570171,0.1075225347127362,0.0882898910036103,-0.3163510141929496,0.3095191888395375,0.1842871396991941,-0.2232636010924684,0.2410130644158231,0.178246702608135,-0.123929720013288,0.1003877886215152,0.0598534758359193,2023-08-08,4499.3798828125,1.100315809249878,247.4499969482422,250.9199981689453,245.009994506836,249.6999969482422,0.0307703708197764,0.059151771448594,0.0653320553104965,0.0121038481480488,0.4222050888847982,0.5073601461678521,0.1818182545015822,260.91843650068506,-0.1426904189518701,-0.0069839654173042,-0.0445284135880106,-0.0605256822813347,-0.0773837252029956,-0.004227205100058,-0.0170451815977674,-0.0150176596923206,0.01345194036994,-0.0305376329084552,-0.0693933912358817,-0.0684066026841909,0.0268294543579328,0.2634140502003613,0.2425797867734915,0.1118728335104435,0.0375701502906394,0.9290957834739176,0.4238466983763271,0.3713162892251633,0.2717056304466307,0.3374503447829504
0.3989955447614193,0.9672804102301598,0.7746287658810616,0.3308471664786339,-0.15465152,0.2812336329370737,0.293075,-0.0608491794404643,0.1162355508002253,0.1338473943740129,-0.1533586311461219,0.27196253259929,0.277741135494411,-0.1024831051443091,0.2026505795924102,0.2283890656501054,-0.052255040611322,0.097191573134461,0.0828023394363001,2023-08-09,4467.7099609375,1.0958904027938845,250.8699951171875,251.1000061035156,241.8999938964844,242.19000244140625,0.0630779219112579,0.1321150123158596,0.1095188466994021,0.0425796239864796,0.3822016894673332,0.4588979170439766,0.0093551143523176,258.97359961486166,-0.0787751690219992,-0.0305376329084552,-0.0480446943828996,-0.0875514536146511,-0.1160427128543482,-0.0070636191020465,-0.0101726000614785,-0.021925827815691,-0.0009955839674962,0.0129224365223601,-0.0709590054770812,-0.0222533002853806,0.0393890173687969,0.2535217398664581,0.2604524425229302,0.2046411456809356,0.2754762872491468,0.7417455837644897,0.4125598114230149,0.3311752113200439,0.2878461245409629,0.380261159701653
0.3542383946478367,0.9783287942409516,0.9180375933647156,0.2776990253478288,-0.24110948,0.6068828151619527,0.474925,-0.03996295289304,0.2269593520932934,0.1848131951026618,-0.235330106721855,0.5927120862109576,0.4655989229775965,-0.2079429284626804,0.556067078574631,0.4494178960867225,-0.0686384101747797,0.1649147211658149,0.1275833234073594,2023-08-10,4468.830078125,1.0977671146392822,245.3999938964844,251.8000030517578,243.0,245.33999633789065,0.123936531434305,0.2743269674888997,0.265847348732891,0.0746198781327982,0.4075573275127228,0.4608594255978227,0.1109678206905242,257.78857234818554,-0.0564571698178532,0.0129224365223601,-0.0554178598727999,-0.0413990274403559,-0.1246163261075299,0.0002506825210808,-0.0073706920901059,-0.0152297522394135,-0.0091793844360417,-0.011024937980288,-0.112569191321965,-0.0643918110180337,0.0247582604824154,0.3383179807643476,0.2889611701482888,0.1987466833154451,0.203978559002937,0.9296793686532112,0.4320525198664224,0.3615738858800352,0.3024686797987896,0.3449523472552493
0.3373904211016801,0.9507440106226848,0.836985159791433,0.3507584264989082,-0.26823336,0.6858731503498097,0.0209259999999999,-0.0981676457701611,0.2503867949689533,0.0190053512978622,-0.2609982852856729,0.6482471095889575,0.0363163917009967,-0.2007191977738298,0.5754185155180499,0.0781305826780199,-0.1004715121855129,0.2320732624676185,-0.0188560456221551,2023-08-11,4464.0498046875,1.0981649160385132,241.7700042724609,243.7899932861328,238.0200042724609,242.6499938964844,0.0570748334988848,0.1411884053347604,0.1509433001407466,0.0375819015533168,0.3927337280201886,0.4533071551041378,0.1327405676988678,256.0081020528346,-0.0981565595099581,-0.011024937980288,-0.0451628856666683,-0.0935290360103939,-0.1480860356045097,-0.0010702648992282,-0.003126787615395,-0.0261293929490751,-0.0092247171383625,-0.011981650600334,-0.1187055204513241,-0.0168734684094582,0.0238227948390363,0.247498808956646,0.2506046420345988,0.1117421451292875,0.0358972743801912,0.8882178896711604,0.4026874370228261,0.3544176885038086,0.2525311288496747,0.3290338334945077
0.3869275525212288,0.9570528045296668,0.8165266215801239,0.3546512704342603,-0.06887842,0.6443486139178276,0.2815,-0.0211698101299288,0.2552462442025645,0.1195041644867509,-0.0599816032210188,0.6176482767225665,0.2791672169230879,-0.0256860525515055,0.5294812319807879,0.2219744476892054,-0.0370113785988127,0.2144653850706088,0.0995873359426856,2023-08-14,4489.72021484375,1.094439148902893,235.6999969482422,240.66000366210932,233.75,239.759994506836,0.1178601995197955,0.2789446301415452,0.2419232090394959,0.0923471141381605,0.3768741692981131,0.5006325298777157,0.1698698043356009,253.78991875729344,-0.0962002578026721,-0.011981650600334,-0.0476057503840214,-0.1092194223635605,-0.1915520267734791,0.0057340048794181,-0.0063764017008338,-0.021863023506226,-0.0073386818333656,-0.0287716062691645,-0.0360093076672543,-0.0039282393237103,0.1319556344824199,0.2648046084308941,0.2496258867602154,0.1512854069350258,0.0289219806817703,0.9405804177120662,0.382880679832529,0.3487068756419618,0.2443562052000529,0.2960470458270594
